song_id,track_loudness,track_tempo,track_tempo_confidence,track_time_signature,track_time_signature_confidence,track_key,track_key_confidence,track_mode,track_mode_confidence,tatum_duration_median,tatum_duration_stdev,segment_duration_median,segment_duration_stdev,segment_loudness_max_median,segment_loudness_max_stdev,segment_loudness_start_median,segment_loudness_start_stdev,segment_loudness_end_median,segment_loudness_end_stdev,sections_duration_median,sections_duration_stdev,sections_loudness_median,sections_loudness_stdev,sections_tempo_median,sections_tempo_stdev,sections_key_median,sections_key_stdev,section_mode_mean
SORPMYJ12AF729EB90,-8.297,81.047,0.166,4.0,1.0,4.0,0.519,1.0,0.4270000000000001,0.37033,0.002841389720358004,0.27619000000000005,0.21388145886567106,-8.267000000000001,6.037250068816966,-13.028,7.9029608578782495,0.0,2.0436081098705148,18.14715,23.877521058979788,-12.6135,4.630535097468638,81.055,0.8811231532034064,10.0,3.2930904093942583,0.9
SOWNARE12A6D4F64AE,-18.932000000000002,134.246,0.083,4.0,0.21100000000000002,0.0,0.45899999999999996,1.0,0.48200000000000004,0.16772,0.07654379112281418,0.20768499999999998,0.1260739535751686,-22.22300000000001,7.352338791453551,-29.334,7.861223980263365,0.0,1.9839962747054525,11.08896,6.3341430893902295,-23.84800000000001,6.249717169600557,134.496,2.0799399029779617,5.0,3.3911649915626336,0.6
SOBADEB12AB018275F,-6.962999999999999,92.035,0.08199999999999999,4.0,0.897,0.0,0.37,1.0,0.368,0.32101,0.03975544193034911,0.23805,0.11829139893230378,-7.803,5.07497916246364,-19.797,7.32916887141787,0.0,1.8047113629642184,18.09039,13.016777588019151,-9.316,3.144833642822088,92.10799999999999,30.519310952668,1.0,3.4678006035008737,0.7692307692307693
SOLLVAJ12AF72A1CF7,-10.117,94.18799999999999,0.41200000000000003,4.0,1.0,7.0,0.318,1.0,0.374,0.31538499999999997,0.006049190550972907,0.31342,0.2126251246359164,-10.772,4.376749952944674,-16.403,5.547911268346857,0.0,2.1013388589182846,18.257215,14.470845131321388,-10.587,3.3048065684008576,94.9445,1.5678583829832682,3.0,3.5537005893558167,0.75
SOTWSXL12A8C143349,-3.95,118.984,0.795,4.0,0.951,2.0,0.38799999999999996,1.0,0.615,0.25206999999999996,0.001892269540433156,0.26027,0.2039467530367592,-3.304,6.701355884158508,-9.545,8.045468881718111,0.0,2.2191801643659272,16.74481,12.628720846509664,-5.3505,5.329199261302458,119.0495,0.3814286739789396,2.0,2.905932629027116,0.8
SOJTEDZ12A58A7CB3D,-7.195,123.06,0.797,4.0,1.0,6.0,0.8390000000000001,0.0,0.8029999999999999,0.24293,0.0033506419175475853,0.14658,0.10534448396864944,-6.847,3.7260779690975774,-15.515,4.733001815301458,0.0,1.5334289389821436,13.23979,20.929081613913148,-7.394,1.771913164840835,123.825,1.3713914025984253,6.0,2.3731557327466164,0.14285714285714285
SOMSQJY12A8C138539,-4.212,156.79399999999995,0.474,4.0,0.996,11.0,0.9259999999999999,0.0,0.727,0.19135,0.0013418708362943855,0.273175,0.1735624802351626,-3.014,3.6345404043830656,-7.8555,4.563986679663454,0.0,2.310122887694505,14.15441,8.113437250989586,-3.76,2.692668750514997,156.847,0.4223924930462396,11.0,2.7136021011998723,0.4545454545454545
SOAXAQH12A8C13585D,-9.353,169.97799999999995,0.042,4.0,0.813,0.0,0.0,1.0,0.20600000000000002,0.231305,0.05897469605382105,0.19066,0.09081850923453172,-10.751,5.269979994004943,-20.955,5.177123684750666,0.0,1.8432756339080825,22.39353,11.738956617569269,-9.03,3.495548949100206,169.99349999999995,0.3868660979948694,4.0,4.247875285886398,0.7
SOLBRCR12A6D4F8A12,-4.128,79.855,0.012,4.0,0.889,4.0,0.0,0.0,0.217,0.37745,0.011061507177944277,0.268775,0.1876873776571546,-4.8900000000000015,6.292935168897929,-9.721,6.588324216387707,0.0,1.871348584655416,17.42428,14.90548842795157,-4.024,8.102044261143224,78.98,2.455020060048002,7.0,3.132015933791495,0.7333333333333333
SOTLVCL12AB0182D22,-8.468,107.083,0.893,4.0,1.0,8.0,0.0,0.0,0.10099999999999999,0.27993,0.0013246663084569225,0.14485,0.359433164339708,-9.663,5.564593059739948,-17.889,7.722008361069379,0.0,2.240703715235465,18.757015000000006,6.037990934204942,-7.5375,5.154904239099473,107.073,0.2550639975714785,4.0,3.2071349029490928,0.875
SOGJAOS12A6D4F7459,-9.06,123.95700000000001,0.62,4.0,1.0,1.0,0.504,0.0,0.8,0.24228000000000002,0.00318008168200385,0.2556,0.18077108516322327,-8.047,7.573265666914308,-14.203,7.828367697388109,0.0,2.104291871495683,15.59113,15.341248608053448,-9.232000000000001,9.036497169307868,123.90700000000001,2.187650084202016,2.0,3.0748244591432297,0.5454545454545454
SOCXYDD12A6D4FB7FD,-7.011,124.26299999999999,0.743,4.0,1.0,11.0,0.675,0.0,0.835,0.24111999999999997,0.004191104619976512,0.22313000000000002,0.17377550921413512,-7.087999999999999,4.534041533627993,-17.227,5.348805920058517,0.0,2.030692330267238,14.9927,8.608554943134289,-6.8729999999999976,2.4320643233120443,124.545,2.1729655228825804,10.0,4.308553859897351,0.3636363636363637
SOWQLXP12AF72A08A2,-8.29,155.467,0.0,3.0,0.9840000000000001,4.0,0.371,1.0,0.467,0.24127,0.09895497173727737,0.27349,0.2776181912962955,-9.1675,6.596201850595442,-16.9585,8.174306746619498,0.0,1.9910134675743307,25.204225,28.470179864280272,-9.1,11.010012144796727,151.285,27.838201464636946,4.0,2.8284271247461903,0.75
SOSYBEV12AB0182933,-6.473,90.479,1.0,4.0,1.0,5.0,0.496,0.0,0.493,0.33155,0.0006804001337208085,0.168275,0.15264053691255958,-7.894,4.2562432951188,-17.82,4.973667737762866,0.0,1.7248787237282068,21.8835,14.705376037603655,-6.377999999999999,1.2953750422175037,90.48200000000001,0.05047799300465408,5.0,2.9154759474226504,0.4444444444444444
SOSHVEI12AF729AF6B,-5.0680000000000005,122.98899999999999,0.875,4.0,0.97,9.0,0.657,1.0,0.514,0.24393,0.0012371081442946294,0.249365,0.1497376697830923,-3.29,7.2805714771289,-11.8665,8.347343879420716,0.0,2.211629342323457,19.0282,12.265207646961972,-4.922,9.195028874342919,123.074,0.13835100288758456,9.0,2.9580398915498085,0.8888888888888888
SOFFJPX12A6D4F7456,-6.869,136.715,0.945,4.0,0.97,3.0,0.245,0.0,0.42200000000000004,0.219385,0.003105016219057468,0.22653,0.14326407189432602,-5.672999999999999,5.0480815713799005,-11.360999999999999,5.89203057080766,0.0,1.8161956180145147,15.7994,16.866547374612402,-6.671,4.110682151419641,136.436,0.9818258501384032,4.0,2.185812841434,0.6666666666666666
SOXRXDG12A8C131DE5,-6.0360000000000005,67.604,0.231,4.0,0.902,5.0,0.0,1.0,0.243,0.44348999999999994,0.008894235395932138,0.29859,0.3627028858592489,-5.761,6.198625945613184,-13.607999999999999,8.905489429649649,0.0,2.326700202988444,25.08408,12.599062405164766,-6.642,2.278574280114651,67.641,0.8890581783238045,2.0,2.7436796055257213,1.0
SOOSIVQ12A6D4F8AE0,-10.605,127.189,0.86,4.0,1.0,2.0,0.9359999999999999,1.0,0.845,0.23580500000000001,0.0019277649034113774,0.23628000000000002,0.16190520594883964,-9.865,7.952169774510738,-17.33,8.425581490111616,0.0,1.994467485943601,31.557,19.32835828215256,-10.8475,10.50783126665876,127.171,1.561420575721258,2.0,0.0,1.0
SONSAEZ12A8C138D7A,-5.928999999999999,104.21,0.11599999999999999,4.0,1.0,4.0,0.551,1.0,0.515,0.173875,0.060325954458692786,0.29034,0.2171849161404853,-5.1110000000000015,7.059023194187032,-11.913,8.0870432515689,0.0,1.93750105116188,16.30893,11.265949644813182,-5.82,4.77305031574848,141.70499999999996,38.16626483492981,4.0,3.055050463303893,0.75
SOQMUDW12A58A7AF03,-6.919,173.942,0.04,4.0,1.0,2.0,0.7,1.0,0.541,0.17232,0.002224974163196259,0.20884,0.13251157747435466,-6.0749999999999975,6.179319001359012,-15.1315,7.040680554376402,0.0,2.085144140570748,21.188495,9.656959752294943,-6.8705,6.107371607783136,174.0625,0.9725309763704169,8.0,3.2058973436118907,0.8
SOJYBJZ12AB01801D0,-8.224,130.013,0.452,4.0,1.0,10.0,0.9470000000000001,0.0,0.727,0.23079000000000002,0.0008714917977998457,0.2313800000000001,0.1630975114545437,-6.629,6.6628301594128585,-21.754,9.608099163332984,0.0,2.1017083323121764,17.5293,22.016944451161603,-8.6965,1.3092937027267793,130.035,0.05550482604499682,10.0,3.2486260832190936,0.5
SOCKEDZ12A6D4F6F09,-2.115,164.704,0.413,4.0,1.0,8.0,0.244,1.0,0.38299999999999995,0.18217,0.0033291012868687715,0.23828000000000002,0.29562035174195866,-1.005,2.169689390646579,-6.309,3.7384735703865775,0.0,2.377286555250982,25.475105,5.46218864499371,-2.352,0.7910119987350742,165.0435,0.9947117224172496,2.5,3.2265638511757815,0.25
SOIYXFM12AB017EF57,-21.8,92.29799999999999,0.251,4.0,0.583,9.0,0.524,0.0,0.469,0.32716500000000004,0.00916410836614706,0.18417,0.27073407367436675,-21.996,7.471510594727343,-30.866999999999997,6.384489932432469,0.0,2.1828628022199608,18.244575,10.120695273869721,-21.778000000000002,5.34686579117981,92.065,1.4277652351372985,5.5,3.915780041490244,0.5
SOGKKNY12B0B80912D,-3.888,164.88099999999997,0.4320000000000001,4.0,1.0,0.0,0.28600000000000003,1.0,0.364,0.182,0.001283171714522722,0.25700500000000004,0.2277030060561183,-3.113,3.524753111566718,-8.8675,5.336211930184202,0.0,2.429328990536748,24.57236,10.549682639080313,-3.8375,1.7144279710320711,164.9645,0.14156264388198408,3.5,4.0620192023179795,0.875
SOSXLTC12AF72A7F54,-6.593,149.834,0.26899999999999996,4.0,0.9490000000000001,4.0,0.223,1.0,0.34299999999999997,0.20212,0.004480117832390004,0.23388,0.2452174184843669,-7.085,8.625508878208315,-15.107999999999999,10.006276449390477,0.0,2.362497692874473,14.696760000000001,62.19002762711494,-11.844000000000001,12.923250585669225,147.394,2.2201237127691824,4.0,3.7013511046643495,0.6
SOJEHZW12AF729E409,-5.6579999999999995,95.895,0.07400000000000001,4.0,0.8059999999999999,4.0,0.534,1.0,0.302,0.311655,0.02813895172856805,0.28815999999999997,0.8230138674333201,-4.678999999999999,6.845639829138987,-10.693,7.7884274813086165,0.0,1.517650472228084,31.807809999999996,59.26826261269892,-7.1205,6.60896933008927,116.4395,10.121821308739877,4.0,3.3393884397468883,0.5833333333333334
SOPSOHT12A67AE0235,-14.122,140.05100000000002,0.096,4.0,0.961,2.0,0.711,0.0,0.7240000000000001,0.27319,0.09277033477537304,0.30286,0.24301148271658,-16.865,6.719943168458254,-22.301,7.137074374040115,0.0,2.2629428592141427,13.920539999999999,11.67958297475441,-15.163,5.142293625491376,136.965,19.881367468317073,2.0,2.2673829938997163,0.3076923076923077
SOECVEZ12A6D4F6F06,-2.966,158.192,0.355,4.0,1.0,3.0,0.55,0.0,0.46299999999999997,0.19177,0.004488041104958152,0.28031999999999996,0.2916143860653045,-1.656,3.618602991290469,-7.269,4.372944902120587,0.0,2.18652155123701,13.10996,13.584671496574314,-2.9205,2.17224078378233,156.43900000000005,3.0219844022219493,3.0,3.0748244591432297,0.5
SOVQEYZ12A8C1379D8,-4.485,114.435,0.341,3.0,1.0,9.0,0.625,1.0,0.581,0.331685,0.08710336199262847,0.30499,0.22381198009329786,-5.8485,7.810963540617802,-12.987,8.342461180595102,0.0,1.9781414201873608,21.60249,28.58145177772107,-6.192,8.50376005070698,114.195,1.6632229839815382,6.0,3.3166247903554,0.8888888888888888
SOQEMEN12A8C13BF8B,-7.465,110.993,0.905,4.0,1.0,6.0,0.233,1.0,0.512,0.2703,0.0014026432110850107,0.24941,0.23010795375315035,-6.4055,5.2636300876320234,-12.35,6.954565731405277,0.0,2.077630083193331,16.22351,10.81823100433985,-7.226,3.2996810396819205,110.98,0.8485955991572738,3.0,2.9356739972588612,0.5454545454545454
SORDDVI12A8C136F53,-11.369000000000002,92.955,0.31,4.0,1.0,2.0,0.527,0.0,0.603,0.32261999999999996,0.0021949074455376552,0.28884,0.1628740113981028,-11.3955,7.982841115764952,-21.003,8.745596889486485,0.0,1.8879503265826576,19.35922,13.764250556648026,-11.804,11.85621530904974,92.992,0.21137730161103915,2.0,2.6967994498529686,0.2727272727272727
SOWSPUS12AC468BEE3,-17.026,105.015,0.8320000000000001,4.0,1.0,6.0,0.414,0.0,0.39299999999999996,0.28584499999999996,0.0020937693116074643,0.20889000000000002,0.17139291901135364,-17.947,5.721834195743134,-26.345,7.155052934831502,0.0,1.4556419431801024,22.14544,10.843812362977333,-18.98,3.1059416208906683,105.08,0.21181982460392712,9.0,1.4638501094227998,0.6
SOEQDSJ12A58A7CB53,-4.558,181.205,0.044000000000000004,4.0,1.0,9.0,0.258,0.0,0.32,0.16757,0.005449588340818665,0.1858,0.11076208694977653,-2.945,8.473873308914124,-13.845,8.648452166170843,0.0,1.8686239795928992,18.139464999999998,12.82831532066658,-3.7405,11.243958909367981,179.5685,3.677402436201101,7.5,4.201851443775179,0.4
SOFLLDL12A8C13A1F9,-10.581,101.66,0.326,4.0,0.9329999999999999,9.0,0.517,0.0,0.54,0.29496500000000003,0.0032872725934537245,0.23233499999999999,0.15606454756176344,-12.1145,6.4144349061377275,-19.23,6.118530014153854,0.0,1.6916516233038028,13.025839999999999,14.278674132647188,-10.462,6.508082704245093,101.736,0.509287629641524,9.0,3.258473117707668,0.35294117647058826
SODACBL12A8C13C273,-4.025,135.997,0.6579999999999999,4.0,0.907,4.0,0.8959999999999999,1.0,0.601,0.22055999999999998,0.0017515094413500932,0.24998,0.2377457434747199,-2.773,5.2914702868937304,-7.5520000000000005,5.787439180628687,0.0,2.0676159616299143,21.16774,13.320364459738894,-4.24,5.268650905223376,136.045,0.2255440336411293,4.0,3.0322342331100423,0.5555555555555556
SOBSJEO12A8AE46C88,-5.447,119.781,0.6459999999999999,4.0,1.0,1.0,0.20600000000000002,1.0,0.467,0.25046500000000005,0.003485374375847429,0.24989,0.18127299214623185,-4.489,7.386633408829075,-10.04,7.670568222972499,0.0,2.049560957055465,16.52086,16.58955621534393,-5.553,9.662351892314266,119.75,1.2208338804425267,8.0,4.285281363415519,0.5454545454545454
SOPBCSY12A6D4F5DC4,-15.324000000000002,112.883,0.9520000000000001,4.0,1.0,9.0,1.0,1.0,0.84,0.26589,0.0027857619122789137,0.17927,0.15693576406707999,-15.128,5.4827423256970285,-27.36,6.835965045582817,0.0,1.90788900224668,17.365285,6.438725999356384,-14.9415,2.5835275860495064,112.995,1.098899073728984,9.0,3.613946051147701,0.9166666666666666
SOJPFQG12A58A7833A,-3.551,94.71,0.7829999999999999,4.0,1.0,2.0,0.267,1.0,0.373,0.31671,0.0022812705011820713,0.229595,0.17739621137419626,-4.3955,6.367531012679671,-12.2445,7.918371202139528,0.0,1.9030844390866533,14.54914,17.221759270199936,-4.726,4.223368410081308,94.73899999999999,0.16046995376271012,4.0,3.872005196590552,0.6666666666666666
SOLGNOE12A8C139CA9,-5.206,153.172,0.10400000000000001,4.0,0.992,7.0,0.8170000000000001,0.0,0.71,0.2462,0.06750616444878668,0.24585,0.3075275443443936,-4.198,8.674324008085918,-13.199000000000002,9.62481006118812,0.0,1.953460374109797,30.30407,19.455853016986822,-4.064,9.663376682338422,148.819,4.1178644893173635,5.0,1.7043362064926932,0.5714285714285714
SOEGVZY12A58A7857E,-6.88,100.61399999999999,0.4970000000000001,4.0,1.0,1.0,0.643,1.0,0.522,0.298345,0.003347512306157566,0.26789,0.2238804194697344,-6.942,4.637754804785335,-13.224,6.027769858978092,0.0,2.2629428592141427,35.658665,12.776560945936374,-7.567,8.173825210185662,100.63,0.5710339452840449,1.0,3.6147844564602565,0.8333333333333334
SOWMHHL12A8C14178E,-9.191,98.056,0.605,4.0,0.83,2.0,0.883,1.0,0.6729999999999999,0.3061,0.004156446256179087,0.19426,0.16840535259713593,-9.475,6.0684018353313895,-17.4215,8.038755127336549,0.0,1.7349447958987203,20.23881,14.495348535974289,-9.4945,9.76503087979415,98.051,28.31928655688397,4.0,2.9063670960444234,0.8333333333333334
SOOKGRB12A8C13CD66,-9.298,82.988,0.14800000000000002,4.0,0.865,11.0,0.154,1.0,0.235,0.24725,0.05695406528213427,0.28126999999999996,0.2358893713746661,-9.994,8.378623252771616,-16.576,9.043880858827164,0.0,2.0591946691637406,14.265889999999999,14.549891966436489,-10.32,9.970940205905539,120.324,20.132619801946877,9.0,3.362691229906829,0.6153846153846154
SOKSIKA12A6D4F5DC7,-15.360999999999999,120.307,0.061,4.0,1.0,9.0,0.20600000000000002,0.0,0.293,0.32181,0.0830288474031985,0.19027,0.16347994068784286,-14.219,6.565264973546546,-22.31600000000001,6.68967755296641,0.0,1.9802950859533488,15.865570000000002,19.531767013605748,-15.46,9.392847331879723,120.603,0.7811163663486891,9.0,4.0034707164881045,0.2222222222222222
SOVXELC12A8AE45ACD,-5.074,93.955,0.8270000000000001,4.0,1.0,8.0,0.579,1.0,0.594,0.31943,0.0034125783578116136,0.16299,0.08111754225351693,-8.004,6.582217666667909,-20.308,9.794395794218142,0.0,1.6133929702201346,16.772070000000006,16.624840541100593,-4.731,5.928082541444732,93.931,0.197984342815284,8.0,3.269695565478397,0.6363636363636364
SOBYHAJ12A6701BF1D,-12.595999999999998,122.039,0.705,4.0,1.0,1.0,0.6809999999999999,1.0,0.645,0.32018,0.08233078102557484,0.280975,0.4835115366981333,-13.380999999999998,5.6068298024723005,-22.0485,5.897374836502363,0.0,2.3214696976024105,16.286635,8.400418379905188,-12.241,4.203660020347348,122.125,0.5809603256677701,3.0,3.4896672875473063,0.9
SOBFNSP12AF72A0E22,-8.907,81.085,0.096,4.0,1.0,0.0,0.435,0.0,0.275,0.36996,0.002706286140881865,0.19379000000000002,0.12145856301341552,-8.51,6.867164215149398,-16.371,7.363636887390327,0.0,1.7904465980533613,19.976760000000002,11.543703103417466,-8.198,7.205878468306277,81.111,0.7178291168694975,5.0,3.13581462037113,0.7692307692307693
SOYXVVS12A6D4F7DA7,-5.916,135.012,0.8690000000000001,4.0,1.0,9.0,0.452,0.0,0.40399999999999997,0.22224000000000002,0.0011945107295150716,0.22599,0.23238473789712435,-5.2045,3.634560114090029,-11.3095,5.072946515720617,0.0,1.58999682000954,24.443089999999998,9.631851836035107,-6.484,2.6207981195302565,135.016,0.8752628176724988,6.5,3.3466401061363023,0.25
SOEXPZI12A6D4F6735,-10.315999999999999,102.786,0.022000000000000002,4.0,1.0,9.0,0.245,0.0,0.42100000000000004,0.258355,0.09727441260519172,0.35896,0.2531145189077302,-8.892999999999997,7.6663845757439235,-13.901,8.298059846407115,0.0,0.7882334846726213,18.60869,1.7166041954468252,-9.811,5.116940375624119,102.791,0.8172307523362662,9.0,3.4603986727484126,0.4615384615384616
SONYTAN12A8C13BF88,-8.929,126.00200000000001,0.953,4.0,0.945,0.0,0.581,1.0,0.6509999999999999,0.23805,0.0010413053407072935,0.23886999999999997,0.09947520081997537,-8.625499999999999,7.5136694982283725,-19.87,9.344687204359005,0.0,2.053157732487465,23.164115,18.0864922335067,-9.9795,7.005221959112258,125.974,0.2305085991578521,0.0,3.181980515339464,0.875
SOKRIMP12A6D4F5DA3,-13.181,102.005,0.77,4.0,1.0,2.0,0.43,1.0,0.48700000000000004,0.36977,0.09915969147939828,0.2502,0.14493073944713725,-16.262,7.695078211437083,-32.442,10.076415210480247,0.0,2.5987152317125304,14.316320000000001,3.5988972012836475,-13.097999999999999,2.557596531547112,102.637,3.878211727072156,7.0,3.763460689795546,0.9090909090909092
SORKSWV12AF72A4DD7,-7.675,82.221,0.129,4.0,1.0,10.0,0.639,0.0,0.693,0.364865,0.004099224535988165,0.20259000000000002,0.1315527223197664,-6.593999999999999,4.409449575899716,-15.613,5.8757858153137175,0.0,1.641876161096416,23.95149,14.362685943082807,-7.4170000000000025,3.0602608276637686,82.238,0.1361296650781356,10.0,3.6384193323605842,0.7142857142857143
